wellName,DEPT,DT,GR,NPHI,PHIE,RHOB,VCL,DEPO_FACIES
15_1-SD-1X,1751.25,96.52100372,146.7406006,0.275000006,0.0,2.545000076,0.8050000070000001,3
15_1-SD-1X,1751.375,97.55699921,127.30380249999999,0.305999994,0.086000003,2.454999924,0.536199987,3
15_1-SD-1X,1751.5,98.07099915,128.6463928,0.46500000399999997,0.0061,2.401000023,0.817600012,3
15_1-SD-1X,1751.625,98.56800079,149.147995,0.483999997,0.0065,2.173000097,0.8008000259999999,0
15_1-SD-1X,1751.75,98.14099884,143.8643951,0.430000007,0.158700004,2.176000118,0.582599998,0
15_1-SD-1X,1751.875,97.71399689,138.58079530000003,0.37599998700000004,0.236699998,2.178999901,0.396200001,0
15_1-SD-1X,1752.0,97.20999908,132.1636047,0.34599998600000004,0.246199995,2.198999882,0.29949998899999997,0
15_1-SD-1X,1752.125,98.32099915,142.49800109999998,0.38800001100000003,0.21960000699999999,2.154000044,0.438699991,0
15_1-SD-1X,1752.25,98.79299927,144.0977936,0.386999995,0.200200006,2.173000097,0.487899989,0
15_1-SD-1X,1752.375,98.97550201,135.9875946,0.378500015,0.251199991,2.167000055,0.358200014,0
15_1-SD-1X,1752.5,99.15799713,127.87729650000001,0.370000005,0.271400005,2.161000013,0.272700012,0
15_1-SD-1X,1752.625,99.09799957,132.8311005,0.485000014,0.13099999699999998,2.201999903,0.613600016,0
15_1-SD-1X,1752.75,98.84799957,142.0928955,0.40799999200000003,0.175400004,2.210999966,0.555599988,0
15_1-SD-1X,1752.875,98.54000092,129.5415039,0.377000004,0.257099986,2.178999901,0.32249999100000004,0
15_1-SD-1X,1753.0,97.80500031,162.388794,0.360000014,0.059799999000000006,2.164000034,0.649999976,0
15_1-SD-1X,1753.125,98.01550293,149.86749269999999,0.3565,0.17299999300000002,2.177999973,0.545300007,0
15_1-SD-1X,1753.25,98.22599793,137.34629819999998,0.352999985,0.238100007,2.191999912,0.350300014,0
15_1-SD-1X,1753.375,99.22299957,140.4250031,0.342999995,0.24310000199999998,2.176000118,0.341800004,0
15_1-SD-1X,1753.5,99.0739975,140.8428955,0.389999986,0.2262,2.155999899,0.42269998799999997,0
15_1-SD-1X,1753.625,99.92299652,132.0041962,0.35600000600000004,0.27279999899999996,2.155999899,0.260800004,0
15_1-SD-1X,1753.75,100.1200028,135.0726013,0.334500015,0.271499991,2.156500101,0.23880000399999998,0
15_1-SD-1X,1753.875,100.31700129999999,138.1410065,0.312999994,0.268900007,2.157000065,0.22259999800000002,0
15_1-SD-1X,1754.0,100.6220017,141.14390559999998,0.40400001399999996,0.202900007,2.174999952,0.48370000700000004,0
15_1-SD-1X,1754.125,100.185997,143.66700749999998,0.412000001,0.174899995,2.187000036,0.555100024,0
15_1-SD-1X,1754.25,100.560997,149.13000490000002,0.352999985,0.164000005,2.210000038,0.5641999839999999,0
15_1-SD-1X,1754.375,100.36799620000001,163.11279299999998,0.35400000200000004,0.018999999,2.221999884,0.72359997,0
15_1-SD-1X,1754.5,101.0975037,158.1513977,0.397000015,0.0078,2.224999905,0.777400017,2
15_1-SD-1X,1754.625,101.8270035,153.1900024,0.43999999799999995,0.0028,2.227999926,0.831200004,0
15_1-SD-1X,1754.75,104.13099670000001,135.2308044,0.44999998799999996,0.183599994,2.187000036,0.53579998,0
15_1-SD-1X,1754.875,105.89700320000001,149.30749509999998,0.423999995,0.077500001,2.155999899,0.649399996,0
15_1-SD-1X,1755.0,105.58799740000002,135.1239929,0.43500000200000005,0.291200012,2.00699997,0.252900004,0
15_1-SD-1X,1755.125,105.2375031,143.5249023,0.405999988,0.29730001100000003,1.9654999969999998,0.233099997,0
15_1-SD-1X,1755.25,104.887001,151.8647003,0.377000004,0.245700002,1.924000025,0.350800008,0
15_1-SD-1X,1755.375,103.3539963,138.4147034,0.37599998700000004,0.273099989,2.111000061,0.30019998600000003,0
15_1-SD-1X,1755.5,102.3909988,136.70199590000001,0.39599999799999996,0.34319999799999995,1.5789999959999999,0.115999997,0
15_1-SD-1X,1755.625,103.46900179999999,137.2601013,0.423000008,0.24400000300000002,2.101000071,0.377099991,0
15_1-SD-1X,1755.75,124.45099640000001,142.6703949,0.40400001399999996,0.194199994,2.174999952,0.505500019,0
15_1-SD-1X,1755.875,113.02300259999998,135.7592926,0.42750001,0.202999994,2.182499886,0.485100001,1
15_1-SD-1X,1756.0,101.5950012,128.8482971,0.451000005,0.19799999899999998,2.1900000569999998,0.49599999200000006,1
